"","x","y"
"121",3.70306587833318,12.7029393139062
"122",2.9898856786899,10.4446073530788
"123",2.7042399890895,8.87029383277572
"124",2.48645902614966,6.76267181589756
"125",0.910388898454478,-1.59523683712504
"126",3.21556496049811,8.80672181845428
"127",2.6821555529037,6.29006409430619
"128",3.42299048275508,7.12961791832677
"129",1.18841095302233,-3.32527759776729
"130",5.06081208078647,16.7958205997376
"131",1.3384664603901,-0.576719669724922
"132",2.9710981138164,8.64325384736381
"133",3.66020084321903,20.7704229523264
"134",2.02437104921681,13.9413865281308
"135",2.76881513482247,18.2939074811642
"136",2.86207765193824,16.2496219938926
"137",3.42719909191411,17.87655037681
"138",4.92018287074317,22.1988474231104
"139",1.91386030410045,8.82129905115131
"140",3.90641342589605,18.1857433552146
"141",3.73113373673964,15.04589351881
"142",4.49151993432452,17.8260373299865
"143",3.53701877901546,12.0570658231602
"144",3.48483583871873,21.3045520848708
"145",3.19441289844731,18.345176355045
"146",3.30564826606122,19.0279120228386
"147",3.06913080972376,13.659847343198
"148",2.93361369798499,12.3387163499431
"149",4.2276370130443,18.5946975985859
"150",2.65310616844266,11.1689750349848
"151",3.90200909738108,16.1336869606304
"152",3.95460500621416,14.931215165725
"153",4.09118733991525,14.4052945610282
"154",4.54025105462482,16.6974483468929
"155",3.79100193444725,13.1947230160494
"156",4.25504213548733,16.3373923090802
"157",5.10564390091363,21.1515084974337
"158",3.47631653070164,14.3783639103234
"159",3.86085664807532,17.0432127195932
"160",3.99547031906295,16.3095382424824
"161",3.58438371265852,13.6026945270358
"162",2.90819081674988,9.67815785739628
"163",2.70650840296647,8.97246201292812
"164",2.03600305501045,3.10908118954811
"165",1.72906518145938,2.11736127900976
"166",3.41950750781845,7.53976515267031
"167",3.57934433973212,8.76773051599103
"168",1.12566344606741,-1.41152799463119
"169",2.26839553581938,4.21986025873452
"170",2.51736135122604,7.31112650718757
"171",4.47280304395695,17.6025124228533
"172",2.08210555456617,6.25108459912927
"173",1.39983284814984,2.36678801869768
"174",2.3200553192516,9.86370528963599
"175",4.74586416165735,22.2533378220728
"176",4.87336545202528,22.761231534462
"177",3.13503293730943,15.172121358553
"178",2.31343075549309,12.1363703737589
"179",4.23529312834743,19.7128186234093
"180",1.28159710284535,5.252113686744
"181",2.60530000233061,10.540220275446
"182",1.49319404653891,5.22855989161494
"183",3.29309737109356,16.7341040716506
"184",3.16254429847763,16.2430074089687
"185",3.61671865101524,14.1561771734074
"186",2.18330785147745,8.11456183608832
"187",2.16126118911548,8.55802313432928
"188",3.33924118900133,12.8413810330786
"189",3.54325872409221,13.6082892803755
"190",3.47390222120825,12.9242246683122
"191",4.2363931386521,15.305011889351
"192",2.18593401093616,6.43063126254432
"193",3.03811028221146,10.9758793224046
"194",4.00368528575718,13.2773494504043
"195",4.84955354488141,18.7242284098016
"196",3.39837868180484,13.376899368868
"197",2.22346140790286,8.1341793976054
"198",2.02751617392231,5.64873376664523
"199",2.85404511941563,9.73364838024515
"200",4.5966865379162,18.245172805139
"201",4.04434277287453,15.3498366317514
"202",0.625254559787484,1.05623491911288
"203",2.82716011050352,12.1215317989968
"204",4.81545870884904,22.090457026124
"205",2.61685136345049,11.9247528606364
"206",2.20217781221444,12.7423839018519
"207",2.00706343579495,11.5382278642567
"208",1.21116221409513,6.57495004400561
"209",4.17165682458179,22.4890590500089
"210",2.19198761726598,13.8387364685743
"211",2.30938047810545,11.5986583588695
"212",2.02133024273177,9.71882110603173
"213",3.60433860282133,14.7496977947956
"214",3.68056421385099,14.6421983127948
"215",2.08125704092051,7.87793100799843
"216",3.349986830996,14.5393416724752
"217",4.32283872856038,20.3484821520317
"218",3.99144243009308,17.9959927700009
"219",3.30284537757003,15.2472655206515
"220",2.17934279034559,10.513730303153
"221",3.26764689864107,16.1688980697866
"222",2.38191820980771,13.159941718416
"223",1.02579443281232,6.32782755346571
"224",2.56926981868543,12.7153292520655
"225",2.41219149894815,12.6792115907965
"226",2.44297595762969,12.7497578118639
"227",1.25203078747216,7.28006003059586
"228",2.67757066850317,13.3288725450684
"229",1.47449402547141,9.75425721901271
"230",1.92039328832323,12.0901183932329
"231",2.46546743934407,13.9443723352116
"232",1.70421915935298,8.75890102065393
"233",6.50414085289209,34.961912185609
"234",4.53570912127707,24.1803115693934
"235",1.90613375035612,11.2452676845814
"236",3.15133201957763,16.8123466899204
"237",1.21546366032482,7.81675835856673
"238",2.52180460338696,13.5997607548072
"239",2.16536179215615,13.1387787809656
"240",2.32568597541557,16.7547997010106
"241",4.3227785849354,24.1106978116813
"242",3.54727107107296,18.5405092669349
"243",0.872744804635641,6.28388893167876
"244",2.39236621256754,14.1600342834306
"245",3.73969008475404,18.4707292913883
"246",4.57984599984572,14.7669972855051
"247",2.2079601891176,4.95557938134001
"248",2.91209297715581,11.5478117129583
"249",3.69323675807127,11.8433615050964
"250",4.14856650874188,16.7057893681584
"251",3.78338248626026,14.9396814912118
"252",4.60228548266528,21.9076673388895
"253",3.16356469508504,14.907910935094
"254",2.98904065591785,14.7544010679198
"255",3.77589708451845,19.8404984871557
"256",4.44199679950778,23.6709893515785
"257",2.47778810099369,11.986984159906
"258",4.28813629406295,19.9863567645024
"259",4.69402509405221,22.60159075103
"260",3.22480914340671,16.2207375899097
"261",3.10534349279296,13.7621587531649
"262",3.92649778684531,17.6274536406352
"263",3.21172191151219,14.3464355249166
"264",1.8399281484507,6.29566038289713
"265",3.82377380343528,15.1388727033181
"266",4.42834528506115,18.2556944766095
"267",2.60309724576956,10.4409972940383
"268",1.20528379827548,0.28094622820717
"269",2.23750056391847,5.22623664954437
"270",2.8114750063137,8.06813106387599
"271",1.75995846001245,5.15938424512093
"272",1.63410670266307,3.37372272858811
"273",3.92797046081574,11.9976446090616
"274",5.40354028355735,19.6781886459431
"275",2.73955070545343,9.13028277068547
"276",1.99549767139348,6.12763957051496
"277",2.12708988477587,5.90140113418313
"278",2.05297625899649,6.66443779905688
"279",3.67674180654007,14.9889540552761
"280",-0.142597200334584,-2.76721526247811
"281",3.14134813851181,12.704251746619
"282",3.17171939299927,13.2339565889255
"283",4.10047668049873,18.0683096259539
"284",4.27508447627003,19.8386849605273
"285",1.84211135687652,7.18245256653999
"286",3.94043861133527,20.1094667168063
"287",0.915017138303651,5.1587306927047
"288",2.54013525026139,12.7740317841827
"289",2.03406650880021,10.3415167320938
"290",2.56872838949764,12.847608819876
"291",3.69477659440939,17.9265544264776
"292",2.86660975382277,13.7008343612613
"293",2.00554551600118,9.11146505850225
"294",1.61301442970815,7.09967283808757
"295",2.07824639782455,8.76363143628129
"296",1.90938975686446,10.4630683959184
"297",2.68257289496948,13.2601574172965
"298",3.70413200720078,18.2926830251086
"299",3.15214644598318,16.0941708922392
"300",1.32811112681441,5.59504162626654
"301",5.49769130332906,NA
"302",3.78880322211707,NA
"303",1.64666680985884,NA
"304",2.79779203470409,NA
"305",2.02109847578852,NA
"306",1.90859845679523,NA
"307",2.20481330357588,NA
"308",3.18962873970233,NA
"309",2.66937494766728,NA
"310",1.84954695555617,NA
"311",3.59816398043822,NA
"312",5.32954320556693,NA
"313",2.0737992829129,NA
"314",3.75826758407042,NA
"315",3.48002541552832,NA
"316",5.02619850139807,NA
"317",2.26698521214258,NA
"318",3.32589065200881,NA
"319",1.7529526860035,NA
"320",2.55887368350068,NA
"321",2.65501946224952,NA
"322",3.31988923603206,NA
"323",1.5208340564631,NA
"324",2.95294363128924,NA
"325",2.83019027001881,NA
"326",3.42393996502939,NA
"327",4.47324159092719,NA
"328",3.63353576678705,NA
"329",3.91721937595559,NA
"330",2.17729428427377,NA
"331",3.43922780709294,NA
"332",1.54508048778448,NA
"333",2.37373892929866,NA
"334",0.511811293630746,NA
"335",3.19428418268527,NA
"336",3.55566339949584,NA
"337",3.57053715051962,NA
"338",3.41275137230731,NA
"339",2.22127630384569,NA
"340",3.30823024315462,NA
"341",3.77951182030217,NA
"342",5.21962086463148,NA
"343",4.1988195654301,NA
"344",3.79176535905319,NA
"345",2.52100043312124,NA
"346",4.32071124491057,NA
"347",4.04759832827918,NA
"348",2.28491173043772,NA
"349",3.10049174700787,NA
"350",3.67645989189119,NA
"351",1.9835490389383,NA
"352",4.04826212622181,NA
"353",2.43911905825312,NA
"354",1.7708427753408,NA
"355",2.31821873267013,NA
"356",3.69377779701971,NA
"357",1.73667101313108,NA
"358",5.99006266959519,NA
"359",2.52679715281216,NA
"360",2.79113794450395,NA
"361",2.67680360959456,NA
"362",2.86424633249006,NA
"363",2.94474110662252,NA
"364",2.76778659194229,NA
"365",4.14551646051468,NA
"366",2.68342023575987,NA
"367",1.80530160884301,NA
"368",3.19299081180943,NA
"369",3.84019855578435,NA
"370",3.59194162946282,NA
"371",2.41377276211923,NA
"372",2.69662338520569,NA
"373",3.29234861731998,NA
"374",2.80943038581399,NA
"375",4.42590310944237,NA
"376",3.40992175390221,NA
"377",2.9687063258516,NA
"378",2.42460158924514,NA
"379",2.2942106681835,NA
"380",2.00748873519903,NA
"381",1.3276805636938,NA
"382",3.47679055213935,NA
"383",2.69689095615609,NA
"384",3.83471366152752,NA
"385",3.79712583596662,NA
"386",2.488911248168,NA
"387",3.50836719761563,NA
"388",2.47128128112859,NA
"389",3.85367445599105,NA
"390",1.55959489742451,NA
"391",3.23151700885946,NA
"392",3.25895195392872,NA
"393",2.99061675138299,NA
"394",2.91571419865101,NA
"395",2.85955683772084,NA
"396",2.72695439241009,NA
"397",3.5399431934809,NA
"398",2.83469971026389,NA
"399",5.47068458244432,NA
"400",2.19432870481528,NA
"401",3.71765516768903,NA
"402",3.38882149212425,NA
"403",3.92417994762945,NA
"404",1.71877803853392,NA
"405",3.62474492653308,NA
"406",3.77703322881774,NA
"407",2.76549832691455,NA
"408",3.82791801133527,NA
"409",2.85679939987769,NA
"410",3.49097990184402,NA
"411",3.54338340521628,NA
"412",3.73154311948189,NA
"413",4.25758050584808,NA
"414",1.96220469759646,NA
"415",3.28583800291183,NA
"416",4.20170884790623,NA
"417",4.15330411062064,NA
"418",3.53627588262605,NA
"419",3.1662421852003,NA
"420",2.68515775103519,NA
"421",3.91464450392013,NA
"422",3.78631058145183,NA
"423",4.00191862441103,NA
"424",3.66197501522627,NA
"425",3.38581001952944,NA
"426",3.89296662643657,NA
"427",2.20012553807055,NA
"428",3.39615987101286,NA
"429",3.76097212989508,NA
"430",2.32236017810626,NA
"431",3.62040358612488,NA
"432",2.26270620301349,NA
"433",1.47868048185995,NA
"434",5.46282907417087,NA
"435",4.20364058868634,NA
"436",3.03825673718704,NA
"437",4.14235400076164,NA
"438",2.86293519167732,NA
"439",3.22965472262373,NA
"440",1.85319231461251,NA
"441",1.89327075243812,NA
"442",3.63434923122255,NA
"443",3.9210709979196,NA
"444",2.47602008823387,NA
"445",3.72038207367188,NA
"446",2.46057872373453,NA
"447",1.95021735293404,NA
"448",2.9570662589522,NA
"449",3.32281588356705,NA
"450",2.83674353213413,NA
"451",4.06737459451753,NA
"452",3.30309273518164,NA
"453",3.46158031820995,NA
"454",2.62209946260072,NA
"455",1.35349360245919,NA
"456",0.800855700865243,NA
"457",3.78979247282779,NA
"458",5.29668850741512,NA
"459",2.95808453597354,NA
"460",3.18353132567985,NA
"461",1.69741237288626,NA
"462",2.75594169973256,NA
"463",2.05156602844675,NA
"464",3.25388299548596,NA
"465",2.36865832461219,NA
"466",2.76360471265113,NA
"467",5.40783132019648,NA
"468",3.92894288210496,NA
"469",4.57474160293561,NA
"470",3.5408559626192,NA
"471",2.90088350623936,NA
"472",4.11416343985006,NA
"473",2.76674476784243,NA
"474",2.76554416048705,NA
"475",2.39424930803033,NA
"476",3.12727072100223,NA
"477",4.15378611276197,NA
"478",2.43669758717191,NA
"479",1.58108368556193,NA
"480",3.23503191897521,NA
"481",3.028117210611,NA
"482",1.05405736797211,NA
"483",3.04969972654309,NA
"484",3.89582324342507,NA
"485",4.785532369642,NA
"486",3.32533574558987,NA
"487",2.02267122069249,NA
"488",2.96955176259752,NA
"489",3.09394827061935,NA
"490",3.43573866131116,NA
"491",1.11650990125864,NA
"492",2.31971990021838,NA
"493",1.91830720061355,NA
"494",1.22410284537271,NA
"495",1.73616529278571,NA
"496",3.65413732162114,NA
"497",4.45721747092679,NA
"498",2.56571659282293,NA
"499",1.07400938942052,NA
"500",2.72745956024142,NA
